Compound no,nS,BCUTs-1l,NsssN,AATS2i,BCUTd-1h,MATS2i,EState_VSA5,PEOE_VSA3,ATSC2i,NddssS,VSA_EState1,SlogP_VSA2,Binary
764,1,0.297584847,2,158.6548143,4.048536835,0.033056728,34.6454746,13.89789358,4.992182375,1,32.67183594,66.9275272,0
766,1,0.626641791,0,151.0962501,3.179719298,0.045685857,11.76188495,5.480096598,7.859366269,0,0,35.60538302,0
767,1,0.297604553,1,153.9232887,4.048474279,0.029596417,17.61283074,13.89789358,3.433088509,1,25.98291415,36.64947652,0
768,1,0.298935992,0,153.6165526,4.043821388,0.012698085,31.37526582,8.417796984,1.62471629,1,32.0031157,38.55244777,0
769,1,1.172800642,2,158.7159475,4.03962338,0.199727606,4.899909731,4.794537184,59.98977566,0,44.44575775,64.71547731,0
771,1,0.293803747,0,147.4568202,4.04853576,0.10603946,36.85536241,13.89789358,12.64662139,1,31.00844403,31.89196531,0
772,1,0.295167786,1,153.474337,4.045712419,0.07700655,36.65915542,13.89789358,12.20763993,1,31.64768264,60.7725461,0
773,1,1.14589787,0,153.9862346,4.022035947,0.038502347,5.480096598,5.480096598,5.332332916,0,0,45.16510535,0
774,1,0.298937598,0,156.9692419,4.0438111,-0.010504883,24.53656793,13.89789358,-1.025118354,1,27.28885669,38.0260067,0
776,1,0.297591337,1,149.135484,4.048546696,0.172063622,25.24677319,13.89789358,27.54770728,1,34.30142049,26.57990172,0
777,1,1.17280208,3,158.1277511,4.039444395,0.146846403,0,19.28352128,26.90141142,0,5.837394356,83.87597062,0
778,2,0.604828408,1,158.3152279,3.177969891,0.076375792,28.87041533,25.15391925,14.92052435,0,0,63.09921051,0
779,2,0.297582805,4,160.4635858,4.048549693,0.173578823,36.27517555,13.89789358,32.91732373,1,33.57596334,99.01229371,0
781,1,0.297584957,1,153.1590383,4.048537559,0.059877292,23.54774767,13.89789358,8.897186335,1,33.70019371,36.9890841,0
782,1,0.298923935,2,157.3276205,4.043855007,-0.105957812,43.13678719,13.13989185,-37.32446024,1,33.77684777,132.9391167,0
783,1,0.292877103,0,158.0172026,4.128893191,0.340090525,41.87829901,13.89789358,92.96270557,1,75.65942594,56.36943667,0
784,1,0.29893516,0,146.6192429,4.043825226,-0.050061538,12.13273414,8.417796984,-6.813736311,1,27.9394209,30.51944902,0
786,1,0.292878379,0,152.9199738,4.128856863,0.058424942,19.24253168,13.89789358,9.502485689,1,30.84742182,36.37302825,0
787,1,1.172801416,2,152.907148,4.039446882,0.015461004,0,4.794537184,2.812399141,0,5.865269622,59.73149879,0
788,1,0.297600354,1,159.197581,4.048531982,0.004728511,36.85536241,13.89789358,0.552430024,1,31.52430769,43.25635848,0
789,1,0.29106262,0,151.4774994,4.044180083,-0.037191476,50.24567681,12.80821203,-5.7762176,1,51.58621242,23.98754942,0
791,1,0.297587209,1,158.3208757,4.04852871,0.08483597,29.74556487,13.89789358,9.391889859,1,36.9513971,56.24468886,0
792,1,0.297591839,2,156.1518074,4.048541375,0.252148844,25.24677319,13.89789358,42.27481204,1,34.40061434,58.22387821,0
793,1,0.292877404,2,155.8080837,4.128856314,0.116546142,0,13.89789358,20.16001871,1,35.62453131,70.78183929,0
794,1,0.292877805,1,154.1594194,4.128854486,0.16940974,24.26546827,13.89789358,27.34166036,1,35.95318809,55.98535424,0
796,1,0.297583007,1,152.3576126,4.048554547,-0.043068005,47.94466608,13.89789358,-7.404604201,1,38.00749322,53.52972678,0
797,1,1.140315851,2,153.9330213,4.020445792,0.014388934,17.38709842,5.480096598,2.200749059,0,0,51.85996532,0
798,1,0.298934601,0,153.1869414,4.043818936,-0.011930826,41.50744982,13.89789358,-1.631586252,1,32.8956322,42.91778466,0
799,1,0.291062259,0,150.1744722,4.044180083,0.007533709,25.98020854,8.417796984,0.872671931,1,38.4534729,23.98754942,0
801,1,1.240146009,0,153.4275866,3.164857447,-0.096351331,12.84164325,0,-9.820321441,0,5.59637826,23.58989438,0
802,1,0.297603943,1,155.8289873,4.048477266,0.092399179,17.61283074,13.89789358,11.45511516,1,31.22634852,43.75927406,0
803,1,0.615307749,0,146.9145977,4.028916769,0.066625042,0,4.794537184,6.672624993,0,0,34.33629712,0
804,1,1.215116419,0,154.4720035,3.240864256,-0.076173822,13.97140918,0,-14.50214237,0,0,41.70221025,0
806,1,1.172801277,2,154.1809538,4.039444066,-0.026127614,25.68328649,4.794537184,-5.307213686,0,5.877026672,59.73149879,0
807,1,0.297582538,1,158.6717083,4.048625765,0.254854329,49.44972855,8.417796984,71.92856947,1,70.49357267,52.70238319,0
808,1,0.297589316,1,150.9720588,4.048557708,0.160958407,22.5043172,13.89789358,26.23652204,1,34.32706064,31.6260058,0
809,1,0.295174506,0,146.7940447,4.043822553,-0.061069906,0,13.89789358,-9.170436287,1,25.80817159,25.28508335,0
811,1,0.295174355,0,147.9227208,4.043826585,-0.040501088,48.79188955,13.89789358,-6.090398267,1,26.36213899,31.06832829,0
812,1,1.172716015,1,153.9599355,4.039437546,0.014665691,0,4.794537184,2.335357447,0,5.809626736,47.52839752,0
813,1,0.297582502,1,157.9748616,4.048549907,-0.080349373,36.85536241,35.84996882,-27.58347458,1,100.5845577,49.28669411,0
814,1,0.292878361,1,152.6213052,4.128849957,0.120966042,12.13273414,13.89789358,18.54051888,1,30.68355614,48.8755567,0
816,2,0.298954774,1,156.8017342,4.043839766,-0.054625586,29.66636359,19.75326963,-13.7462687,1,27.07977858,71.46867217,0
817,1,1.173066674,1,154.9004896,4.039414248,0.095862382,11.94758171,4.794537184,11.50745943,0,5.723496446,48.05122145,0
818,1,0.297589455,1,152.4883211,4.048553383,0.090040655,16.43795013,13.89789358,14.9756744,1,34.68007873,26.1391117,0
819,2,1.172665563,4,154.7019787,4.041603315,-0.066123765,77.04985948,9.589074368,-29.62610113,0,11.87488308,119.4629976,0
821,1,0.292883416,0,150.5212781,4.128830927,0.183792815,36.85536241,13.89789358,16.63454248,1,28.47383295,31.38904973,0
822,1,1.173372538,0,150.4093441,4.028920649,0.136836715,12.13273414,4.794537184,15.01123139,0,5.106590222,41.44609466,0
823,1,0.297587011,1,155.9022082,4.048717073,0.207573669,19.24253168,13.89789358,25.1639282,1,32.15713218,43.53384051,0
824,1,0.29287809,1,154.4491197,4.128845968,0.055012447,51.34663979,13.89789358,9.17075008,1,30.3649471,55.4203131,0
826,1,1.191866113,3,161.302612,3.217848863,-0.072348968,41.19890696,14.26092669,-20.9514476,0,26.94398672,106.7022807,0
827,1,0.29286947,0,147.5399208,4.043751411,-0.060668033,0,13.09959992,-11.10569569,1,27.77043964,45.49029114,0
828,2,1.172798368,2,153.595914,4.039439984,0.046351672,5.563451492,4.794537184,7.95265208,0,5.86498498,53.82431906,0
829,2,1.172665563,4,154.9008055,4.041574668,-0.018480263,0,9.589074368,-6.636010297,0,11.84424894,119.4629976,0
831,1,0.298933794,0,153.5074816,4.044019886,0.098524139,36.02735322,13.89789358,15.00915814,1,32.70328065,41.91195351,0
832,1,0.297584491,1,150.6501244,4.048545485,0.095254476,12.13273414,13.89789358,14.54150581,1,33.61805144,30.38220214,0
833,1,0.298942474,0,159.1378122,4.043786401,0.14496776,36.85536241,18.61998845,10.40243629,1,30.18509216,33.18678369,0
834,1,0.29380545,0,154.2153713,4.048522311,0.070615624,36.85536241,13.89789358,6.794442004,1,29.81261345,31.89196531,0
836,1,0.296670013,1,154.2077869,4.043732683,-0.048675303,17.61283074,13.89789358,-6.402175755,1,31.82347491,43.04033353,0
837,1,0.293810538,0,148.825379,4.04858916,0.031336787,41.87829901,13.89789358,3.293580929,1,31.07951348,26.1391117,0
838,1,1.22835379,1,155.8009806,3.249899303,0.054458344,7.047671983,0,9.325157006,0,0,71.82532778,0
839,1,1.149352225,0,155.9388974,4.029851446,0.013334695,0,13.57536728,2.742915129,0,24.95040667,30.69174034,0
841,1,1.190715522,2,161.9997847,4.023454079,0.402826852,38.11294267,9.857754909,101.3209179,0,46.31297723,64.61353334,0
842,1,1.22684771,1,151.5116184,3.193798658,7.31E-04,29.72582609,5.480096598,0.110670618,0,0,45.71861323,0
843,1,0.293804585,0,154.1881206,4.048524301,0.027691995,36.85536241,13.89789358,3.076359836,1,30.15525027,31.89196531,0
844,1,1.172800997,2,151.8776214,4.039460296,0.034893909,0,9.589074368,7.497732807,0,11.40044959,65.70080407,0
846,2,1.172665563,4,154.9704836,4.041567567,-0.002334903,0,9.589074368,-0.786188872,0,11.83260769,119.4629976,0
847,1,0.297907432,1,154.9914808,4.042807486,-0.043339192,5.480096598,13.89789358,-5.301856384,1,30.75135686,38.37459616,0
848,1,1.185857413,2,161.9997847,4.02814967,0.402826852,43.0128524,9.857754909,101.3209179,0,46.36116834,64.61353334,0
849,1,0.293799668,3,151.5856319,4.048555779,0.039034599,24.26546827,8.417796984,7.514363932,1,26.56703011,74.18161892,0
851,2,1.172665563,4,154.8598399,4.041579416,-0.028099445,0,9.589074368,-10.50823724,0,11.85083469,119.4629976,0
852,1,1.156575896,0,149.6829113,4.034723955,0.059322567,0,4.794537184,6.256606293,0,5.679707472,29.55888333,0
853,2,1.172665563,4,154.9962666,4.041565206,0.003573311,0,9.589074368,1.176463609,0,11.82812847,119.4629976,0
854,1,0.292889686,1,146.3592221,4.128462099,0.100571588,24.26546827,8.417796984,14.25708986,1,24.51521076,47.49967772,0
856,1,1.141109626,1,153.7816698,4.020421259,0.032044958,11.13655602,5.480096598,4.521286782,0,0,47.59763226,0
857,1,0.297594614,1,156.5608563,4.048454754,0.281704893,36.42238767,13.89789358,28.25358042,1,25.24510392,43.18272773,0
858,1,1.17280172,2,154.2656421,4.039445924,0.027056446,6.196843572,9.778515705,4.747239438,0,5.853294302,64.71547731,0
859,1,0.298938534,0,154.6418839,4.04380339,0.02854305,22.49269185,8.417796984,3.896930392,1,26.05037137,46.24564101,0
861,1,1.141109624,1,154.1581183,4.020422924,0.068283533,16.70000751,5.480096598,10.13898114,0,0,47.59763226,0
862,1,0.297604354,1,154.9369677,4.048475099,-0.062014693,29.74556487,13.89789358,-7.217698046,1,31.52884146,36.64947652,0
863,1,0.298936011,0,154.1607898,4.04382257,-0.04230528,16.92924036,8.417796984,-5.77586243,1,27.15086389,45.74272543,0
864,1,0.298940125,0,154.0885101,4.043795666,-0.018919967,41.87829901,23.01040349,-2.578104599,1,44.3881925,26.07698614,0
866,1,1.226847366,1,153.9987878,3.193813321,0.017917456,4.899909731,5.480096598,3.413634161,0,17.69100422,59.00008617,0
867,1,0.293805018,0,149.5544202,4.048528272,0.084199384,36.85536241,13.89789358,8.531319794,1,30.4403675,31.89196531,0
868,1,0.2960854,0,148.0634321,4.04872754,0.065450399,24.26546827,12.80821203,10.38022426,1,43.34290693,32.7751026,0
869,1,1.199501563,0,157.2496956,3.179143695,-0.058244741,19.39076519,0,-3.900452485,0,4.93049947,23.5433624,0
871,1,0.297590672,1,151.4366968,4.048547177,0.187505349,23.54774767,13.89789358,25.20715737,1,33.39330307,26.64202728,0
872,1,1.172595902,1,153.9555534,4.03943721,0.027715125,0,4.794537184,4.206548026,0,5.792054466,47.52839752,0
873,1,0.610046606,0,152.2228883,3.193523218,-0.116347609,11.33678588,0,-16.66773871,0,0,50.96882317,0
874,1,0.29758549,1,156.448063,4.048538739,0.114844606,31.37526582,18.8818721,15.1119348,1,33.40993391,41.97306262,0
876,1,0.298931611,0,156.0162575,4.043834872,0.032419456,35.60225415,13.09959992,7.326705158,1,46.86466036,57.34457309,0
877,1,0.297594175,1,159.1900497,4.04854044,0.181617782,47.67188336,18.8818721,26.67860898,1,34.5862422,47.95124695,0
878,1,0.296951897,2,156.8965245,4.050729285,0.117995618,54.01103315,22.31569057,25.24787629,2,68.22299853,69.02951106,0
879,1,0.297586847,1,153.3027344,4.048537292,0.154382317,36.85536241,13.89789358,18.33025976,1,32.16628275,42.59852707,0
881,1,1.228357104,1,151.3396363,3.249940426,-0.050429892,0,0,-8.741570293,0,0,52.32571967,0
882,1,0.623818883,1,147.747158,3.245138534,0.082083707,0,0,12.33062512,0,5.108891685,52.4778388,0
883,1,0.296649546,2,157.0389266,4.045596646,0.056939465,15.27149279,27.38806181,12.99013013,1,52.73202615,86.08020508,0
884,1,0.297583952,1,152.1399484,4.048540977,0.050189558,35.01598368,13.89789358,6.32434712,1,27.00943017,48.37306352,0
886,1,0.297585177,1,158.2017005,4.048537222,-0.020533121,36.85536241,13.89789358,-3.08075027,1,32.120344,61.52470189,0
887,1,0.296087826,0,149.8312262,4.048717119,0.144465267,36.85536241,13.89789358,13.51096018,1,30.38104456,26.64202728,0
888,1,0.293801819,1,146.752969,4.048543411,0.045486105,17.03264387,8.417796984,6.260398981,1,26.13829319,42.09541356,0
889,1,1.172718892,1,152.8838904,4.039431963,-0.00107946,0,4.794537184,-0.156596374,0,5.801834786,47.54830587,0
891,1,0.292877076,0,149.0602113,4.128865188,0.033227693,17.61283074,18.57969652,5.779899842,1,31.85206356,52.48688596,0
892,1,0.298933699,1,155.1997693,4.043827856,0.124983441,17.03264387,13.21233417,20.09947445,1,38.26163532,63.33481262,0
893,1,0.29706024,2,155.6510584,4.049032548,0.072422838,35.81193194,22.31569057,11.50222816,2,59.2639826,57.7044911,0
894,1,0.297593308,1,155.2964121,4.04853809,0.148879496,42.99008043,18.8818721,20.90888652,1,37.1506465,42.54430219,0
896,1,0.290976006,1,152.860334,4.048947917,0.064988891,12.13273414,12.80821203,13.45555754,1,58.09501765,41.57423835,0
897,1,0.298940272,0,152.7634822,4.043793837,0.043770994,29.74556487,18.61998845,4.404839512,1,31.48484572,26.07698614,0
898,1,0.296673012,1,150.8953995,4.043757557,-0.041495996,17.61283074,13.89789358,-5.96896483,1,33.00001454,37.28747993,0
899,1,0.629397274,2,152.6477448,4.039447105,0.047035288,0,4.794537184,9.003417932,0,5.872484223,65.98726797,0
901,1,1.149351919,0,154.5175022,4.029852607,0.045847799,25.68328649,4.794537184,6.612264484,0,5.157090746,24.95527151,0
902,1,0.297906966,1,154.0608421,4.04280958,0.083354208,17.61283074,13.89789358,10.0929333,1,29.97157297,50.65304665,0
903,1,0.297583468,1,154.1442717,4.048543852,0.105142657,12.13273414,8.417796984,16.85166329,1,32.85228855,46.52608467,0
904,1,1.172805481,1,156.9488452,4.039437863,0.0581491,24.26546827,4.794537184,8.134423164,0,5.708571471,59.22189853,0
906,1,1.203013454,0,156.1785846,3.133181675,-0.08344395,7.047671983,0,-11.22223406,0,0,42.60574644,0
907,2,0.299250382,1,157.9683182,4.038034689,-0.023144029,11.33678588,18.46499323,-5.276679013,1,24.71324537,72.74046284,0
908,1,0.293803488,1,151.4342078,4.048534949,0.017112459,24.26546827,13.48101471,2.039565217,1,36.07909304,43.49993944,0
909,1,1.22821649,2,152.2312151,3.250451447,0.045372858,5.563451492,0,8.987483919,0,0,63.7703858,0
911,1,1.149352243,0,158.0882847,4.030031653,0.248041714,0,4.794537184,60.09359692,0,36.39787853,24.02177249,0
912,1,0.297583009,1,154.1380714,4.048544878,0.088558512,12.13273414,8.417796984,14.86948453,1,33.12994686,46.52608467,0
913,1,1.172800962,2,152.7248384,4.039448767,0.03425714,0,4.794537184,5.915298229,0,5.857010959,59.73149879,0
914,1,0.297582543,1,154.1325295,4.048545896,0.073510599,12.13273414,8.417796984,12.90150698,1,33.33895299,46.52608467,0
916,1,0.629403208,0,147.6216977,4.028920649,0.08109991,0,4.794537184,9.42850443,0,0,40.59206631,0
917,1,0.297903972,1,150.794077,4.042821817,-0.052971963,0,13.89789358,-8.952399005,1,32.3070061,38.37459616,0
918,1,0.298934368,0,151.1110595,4.043828537,-0.032185426,16.92924036,8.417796984,-5.044125812,1,27.83092661,45.74272543,0
919,2,1.172665562,4,155.0523385,4.041560491,0.016304628,0,9.589074368,5.123829515,0,11.81797097,119.4629976,0
921,1,0.292771264,1,151.4612215,4.128906971,0.080090128,54.01103315,22.31569057,12.75957657,2,53.84533108,63.48699731,0
922,1,0.292881598,0,150.7224341,4.128849673,0.162921623,49.24904956,13.89789358,18.61147263,1,29.57510336,36.37302825,0
923,1,0.615306102,0,149.8924278,3.141285529,-0.14421229,11.33678588,0,-17.90217933,0,0,35.55807445,0
924,1,0.298934536,0,148.8424745,4.043828058,0.029726729,12.13273414,8.417796984,4.312675164,1,33.22055245,37.62924656,0
926,1,1.228247133,2,156.0845101,3.249970506,0.157304361,4.899909731,0,25.24834516,0,0,71.32097336,0
927,2,1.172665563,4,154.8225704,4.041584174,-0.036936213,0,9.589074368,-14.36155363,0,11.8566885,119.4629976,0
928,1,1.172800959,2,154.8838312,4.039450995,-0.016711437,4.899909731,14.16893075,-3.569790562,0,19.8547817,64.71547731,0
929,1,1.222622133,0,150.4670253,3.167907864,-0.116643467,29.74556487,9.870511646,-16.21319616,0,18.45455429,23.06345331,0
931,1,0.295072477,0,148.5228295,4.044223329,-0.200518565,12.13273414,16.83559397,-24.45783609,2,54.73560989,39.8470084,0
932,1,1.192214426,1,155.0307626,3.144232358,0.014772701,0,0,2.170318119,0,0,49.65341842,0
933,2,1.172665563,4,154.9460458,4.041569931,-0.007967346,0,9.589074368,-2.742184257,0,11.83676156,119.4629976,0
934,1,0.298673192,0,151.1834781,4.0438,0.135624112,17.10991516,18.61998845,17.21187558,1,26.26307249,26.07698614,0
936,1,1.192105024,1,154.0400374,3.192575464,-0.082784811,19.26246487,0,-12.56119696,0,5.198664297,41.660602,0
937,1,0.296649796,3,158.9858455,4.04559352,0.088978269,9.205125722,18.69243077,16.55068419,1,38.65291734,99.16971789,0
938,1,0.29760261,1,153.3732037,4.048477266,0.068002888,17.61283074,13.89789358,8.956078641,1,26.14913545,42.9052457,0
939,1,1.14110967,1,153.7650525,4.020420441,0.047691706,0,5.480096598,6.375803064,0,0,47.59763226,0
941,1,0.298934331,0,150.86256,4.043830831,-0.019573525,30.33183534,13.40177551,-3.683181757,1,41.05302297,41.41060727,0
942,1,1.172801271,2,154.1809538,4.039444074,-0.026127614,19.26246487,4.794537184,-5.307213686,0,5.879554107,59.73149879,0
943,1,0.297592475,1,159.8171978,4.048468062,0.176232489,36.85536241,13.89789358,17.96149328,1,31.10074159,44.03675608,0
944,1,0.298939137,0,162.2127476,4.043883237,0.440788252,47.94466608,18.61998845,93.29102547,1,71.87136173,32.439345,0
946,1,0.623726695,1,144.9873925,3.245624338,0.011180844,4.899909731,0,1.717220886,0,0,39.58479631,0
947,2,0.623917608,2,152.9773555,4.039457098,-0.03519676,11.76188495,9.786941917,-7.831906428,0,5.878066193,76.05626831,0
948,1,1.228352487,1,151.7738796,3.250168282,0.023020666,12.13273414,4.794537184,4.276077061,0,0,63.40155235,0
949,1,0.297596201,1,157.6011319,4.048453683,0.206213798,24.66050272,13.89789358,19.34709939,1,25.07786746,37.42987412,0
951,1,0.297566628,3,154.5627029,4.0490318,0.176661694,4.305215991,13.21233417,40.06561246,1,35.49813444,75.74276627,0
952,1,0.298671531,0,152.1373895,4.043819127,0.163005073,6.066367068,8.417796984,18.93951748,1,32.25825014,32.64526804,0
953,1,0.296660457,1,155.0910246,4.04374597,-0.052295625,0,18.8818721,-9.913291144,1,32.42626156,64.65891531,0
954,1,1.192216668,0,154.2947492,3.141285529,-0.163459574,12.39368714,0,-20.07563033,0,0,45.75543807,0
956,1,0.297585399,1,155.0484866,4.048780432,0.15961716,23.89461909,13.89789358,21.40889214,1,31.99125077,53.53080099,0
957,1,1.192216845,0,156.5879369,3.141285529,-0.162767679,12.39368714,0,-19.88795922,0,0,50.73941659,0
958,2,0.298954857,1,156.835069,4.043840663,-0.032900904,29.66636359,19.75326963,-8.279356007,1,27.08102315,71.46867217,0
959,2,1.172665563,4,154.9228505,4.041572298,-0.0133433,0,9.589074368,-4.691984621,0,11.84063098,119.4629976,0
961,2,1.22821811,3,157.2525202,3.250080583,0.108915528,0,0,20.87876987,0,0,95.35223673,1
962,1,0.296085261,0,147.8154544,4.048731957,0.147870553,12.99010427,13.89789358,18.84221925,1,31.5309677,26.64202728,1
963,1,1.228329036,1,155.6978243,3.25002231,0.029327324,13.97140918,0,5.239858205,0,0,71.32241221,1
964,1,0.297590398,1,152.3032734,4.048547177,0.195977038,24.62259445,13.89789358,24.88127304,1,33.63602967,31.6260058,1
966,1,0.297595573,1,152.5121969,4.048551557,0.011695921,17.61283074,13.89789358,2.024635519,1,33.39784481,36.14656094,1
967,1,0.297584817,1,153.6647675,4.048538448,0.03233997,12.13273414,13.89789358,4.720964687,1,34.34713444,40.91372093,1
968,1,1.172800553,2,158.5365613,4.039573844,0.321223765,17.03264387,4.794537184,96.40933603,0,47.13344698,66.09385764,1
969,1,1.145864825,0,158.6493092,4.022034268,0.032455322,12.58989414,10.46407512,4.74865604,0,5.167056763,47.16837549,1
971,1,0.295167316,1,152.3774576,4.045715562,0.095871354,24.26546827,13.89789358,15.83314688,1,31.76315642,55.78856758,1
